sls_ord_num,product_key,customer_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO55104,112,507,11505,2013-03-27,2013-04-03,2013-04-08,2,1,2
SO61466,112,3466,14464,2013-07-03,2013-07-10,2013-07-15,2,1,2
SO61495,187,508,11506,2013-07-04,2013-07-11,2013-07-16,50,1,50
SO61498,116,17234,28232,2013-07-04,2013-07-11,2013-07-16,21,1,21
SO61498,112,17234,28232,2013-07-04,2013-07-11,2013-07-16,2,1,2
SO61509,113,10535,21533,2013-07-04,2013-07-11,2013-07-16,25,1,25
SO61509,112,10535,21533,2013-07-04,2013-07-11,2013-07-16,2,1,2
SO61514,116,14543,25541,2013-07-04,2013-07-11,2013-07-16,21,1,21
SO61516,112,6188,17186,2013-07-04,2013-07-11,2013-07-16,2,1,2
SO61536,152,6523,17521,2013-07-04,2013-07-11,2013-07-16,1701,1,1701
SO61574,116,18441,29439,2013-07-05,2013-07-12,2013-07-17,21,1,21
SO61574,112,18441,29439,2013-07-05,2013-07-12,2013-07-17,2,1,2
SO61575,107,6373,17371,2013-07-05,2013-07-12,2013-07-17,22,1,22
SO61575,187,6373,17371,2013-07-05,2013-07-12,2013-07-17,50,1,50
SO61591,116,11789,22787,2013-07-05,2013-07-12,2013-07-17,21,1,21
SO61597,116,16515,27513,2013-07-05,2013-07-12,2013-07-17,21,1,21
SO61597,112,16515,27513,2013-07-05,2013-07-12,2013-07-17,2,1,2
SO63728,107,4366,15364,2013-08-06,2013-08-13,2013-08-18,22,1,22
SO63750,181,990,11988,2013-08-06,2013-08-13,2013-08-18,2384,1,2384
SO63783,107,3029,14027,2013-08-07,2013-08-14,2013-08-19,22,1,22
SO63818,175,16869,27867,2013-08-07,2013-08-14,2013-08-19,2384,1,2384
SO63825,113,1994,12992,2013-08-08,2013-08-15,2013-08-20,25,1,25
SO63841,113,15347,26345,2013-08-08,2013-08-15,2013-08-20,25,1,25
SO63854,112,9717,20715,2013-08-08,2013-08-15,2013-08-20,2,1,2
SO63855,187,10532,21530,2013-08-08,2013-08-15,2013-08-20,50,1,50
SO63858,112,772,11770,2013-08-08,2013-08-15,2013-08-20,2,1,2
SO63868,157,10167,21165,2013-08-08,2013-08-15,2013-08-20,2443,1,2443
SO63883,112,4133,15131,2013-08-09,2013-08-16,2013-08-21,2,1,2
SO63887,107,7223,18221,2013-08-09,2013-08-16,2013-08-21,22,1,22
SO63912,116,471,11469,2013-08-09,2013-08-16,2013-08-21,21,1,21
SO63918,112,89,11087,2013-08-09,2013-08-16,2013-08-21,2,1,2
SO58534,180,18305,29303,2013-05-23,2013-05-30,2013-06-04,2384,1,2384
SO58537,180,14076,25074,2013-05-23,2013-05-30,2013-06-04,2384,1,2384
SO58579,112,12989,23987,2013-05-24,2013-05-31,2013-06-05,2,1,2
SO58620,107,2293,13291,2013-05-25,2013-06-01,2013-06-06,22,1,22
SO58645,112,8978,19976,2013-05-26,2013-06-02,2013-06-07,2,1,2
SO58648,156,9713,20711,2013-05-26,2013-06-02,2013-06-07,2443,1,2443
SO58650,116,7760,18758,2013-05-26,2013-06-02,2013-06-07,21,1,21
SO58651,116,16566,27564,2013-05-26,2013-06-02,2013-06-07,21,1,21
SO58682,112,2294,13292,2013-05-26,2013-06-02,2013-06-07,2,1,2
SO58686,152,12121,23119,2013-05-26,2013-06-02,2013-06-07,1701,1,1701
SO58686,193,12121,23119,2013-05-26,2013-06-02,2013-06-07,54,1,54
SO55183,112,5170,16168,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55342,112,289,11287,2013-03-30,2013-04-06,2013-04-11,2,1,2
SO55350,187,17602,28600,2013-03-30,2013-04-06,2013-04-11,50,1,50
SO55374,138,1343,12341,2013-03-30,2013-04-06,2013-04-11,2295,1,2295
SO61609,113,508,11506,2013-07-06,2013-07-13,2013-07-18,25,1,25
SO61639,112,9614,20612,2013-07-06,2013-07-13,2013-07-18,2,1,2
SO61698,112,13125,24123,2013-07-07,2013-07-14,2013-07-19,2,1,2
SO61705,112,3098,14096,2013-07-07,2013-07-14,2013-07-19,2,1,2
SO61756,107,2915,13913,2013-07-08,2013-07-15,2013-07-20,22,1,22
SO61809,187,8210,19208,2013-07-09,2013-07-16,2013-07-21,50,1,50
SO61820,193,9800,20798,2013-07-09,2013-07-16,2013-07-21,54,1,54
SO66745,116,13175,24173,2013-09-20,2013-09-27,2013-10-02,21,1,21
SO66755,181,15697,26695,2013-09-20,2013-09-27,2013-10-02,2384,1,2384
SO66787,116,16652,27650,2013-09-21,2013-09-28,2013-10-03,21,1,21
SO66787,112,16652,27650,2013-09-21,2013-09-28,2013-10-03,2,1,2
SO66793,112,11904,22902,2013-09-21,2013-09-28,2013-10-03,2,1,2
SO66817,154,10232,21230,2013-09-21,2013-09-28,2013-10-03,1701,1,1701
SO66817,112,10232,21230,2013-09-21,2013-09-28,2013-10-03,2,1,2
SO66826,175,5587,16585,2013-09-21,2013-09-28,2013-10-03,2384,1,2384
SO66838,157,9881,20879,2013-09-22,2013-09-29,2013-10-04,2443,1,2443
SO66879,116,12171,23169,2013-09-22,2013-09-29,2013-10-04,21,1,21
SO66908,107,5337,16335,2013-09-23,2013-09-30,2013-10-05,22,1,22
SO48187,47,9864,20862,2012-05-16,2012-05-23,2012-05-28,783,1,783
SO48204,47,15447,26445,2012-05-19,2012-05-26,2012-05-31,783,1,783
SO48224,141,15583,26581,2012-05-22,2012-05-29,2012-06-03,2071,1,2071
SO54794,110,2612,13610,2013-03-21,2013-03-28,2013-04-02,35,1,35
SO54863,139,1176,12174,2013-03-22,2013-03-29,2013-04-03,2295,1,2295
SO54900,111,10635,21633,2013-03-23,2013-03-30,2013-04-04,55,1,55
SO54923,110,11953,22951,2013-03-23,2013-03-30,2013-04-04,35,1,35
SO54963,109,12139,23137,2013-03-24,2013-03-31,2013-04-05,35,1,35
SO54968,139,539,11537,2013-03-24,2013-03-31,2013-04-05,2295,1,2295
SO54992,110,12789,23787,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO54994,120,12557,23555,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO54999,109,13258,24256,2013-03-25,2013-04-01,2013-04-06,35,1,35
SO55001,120,9681,20679,2013-03-25,2013-04-01,2013-04-06,5,1,5
SO55030,159,7492,18490,2013-03-26,2013-04-02,2013-04-07,2443,1,2443
SO55042,120,4634,15632,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO61353,110,5719,16717,2013-07-01,2013-07-08,2013-07-13,35,1,35
SO61357,120,3583,14581,2013-07-01,2013-07-08,2013-07-13,5,1,5
SO61360,120,1043,12041,2013-07-01,2013-07-08,2013-07-13,5,1,5
SO61360,115,1043,12041,2013-07-01,2013-07-08,2013-07-13,35,1,35
SO61360,109,1043,12041,2013-07-01,2013-07-08,2013-07-13,35,1,35
SO61379,109,5438,16436,2013-07-02,2013-07-09,2013-07-14,35,1,35
SO61381,139,1625,12623,2013-07-02,2013-07-09,2013-07-14,2295,1,2295
SO61381,115,1625,12623,2013-07-02,2013-07-09,2013-07-14,35,1,35
SO61393,110,5087,16085,2013-07-02,2013-07-09,2013-07-14,35,1,35
SO61413,139,939,11937,2013-07-02,2013-07-09,2013-07-14,2295,1,2295
SO61423,109,2561,13559,2013-07-02,2013-07-09,2013-07-14,35,1,35
SO61426,110,16502,27500,2013-07-02,2013-07-09,2013-07-14,35,1,35
SO61442,139,4702,15700,2013-07-03,2013-07-10,2013-07-15,2295,1,2295
SO61442,115,4702,15700,2013-07-03,2013-07-10,2013-07-15,35,1,35
SO61466,141,3466,14464,2013-07-03,2013-07-10,2013-07-15,2320,1,2320
SO63599,141,4351,15349,2013-08-04,2013-08-11,2013-08-16,2320,1,2320
SO63645,109,10803,21801,2013-08-05,2013-08-12,2013-08-17,35,1,35
SO63669,109,1758,12756,2013-08-05,2013-08-12,2013-08-17,35,1,35
SO63670,109,1494,12492,2013-08-05,2013-08-12,2013-08-17,35,1,35
SO63684,110,15330,26328,2013-08-05,2013-08-12,2013-08-17,35,1,35
SO63698,110,11418,22416,2013-08-06,2013-08-13,2013-08-18,35,1,35
SO63725,115,189,11187,2013-08-06,2013-08-13,2013-08-18,35,1,35
SO63725,120,189,11187,2013-08-06,2013-08-13,2013-08-18,5,1,5
SO63728,189,4366,15364,2013-08-06,2013-08-13,2013-08-18,50,1,50
SO63729,120,4369,15367,2013-08-06,2013-08-13,2013-08-18,5,1,5
SO63729,115,4369,15367,2013-08-06,2013-08-13,2013-08-18,35,1,35
SO63729,110,4369,15367,2013-08-06,2013-08-13,2013-08-18,35,1,35
SO58420,110,9245,20243,2013-05-22,2013-05-29,2013-06-03,35,1,35
SO58421,111,5184,16182,2013-05-22,2013-05-29,2013-06-03,55,1,55
SO58478,120,6055,17053,2013-05-23,2013-05-30,2013-06-04,5,1,5
SO58478,110,6055,17053,2013-05-23,2013-05-30,2013-06-04,35,1,35
SO58508,115,3983,14981,2013-05-23,2013-05-30,2013-06-04,35,1,35
SO58524,139,2226,13224,2013-05-23,2013-05-30,2013-06-04,2295,1,2295
SO58534,110,18305,29303,2013-05-23,2013-05-30,2013-06-04,35,1,35
SO58538,146,6120,17118,2013-05-23,2013-05-30,2013-06-04,540,1,540
SO58550,111,289,11287,2013-05-24,2013-05-31,2013-06-05,55,1,55
SO58555,109,14176,25174,2013-05-24,2013-05-31,2013-06-05,35,1,35
SO61466,115,3466,14464,2013-07-03,2013-07-10,2013-07-15,35,1,35
SO61498,104,17234,28232,2013-07-04,2013-07-11,2013-07-16,120,1,120
SO61509,120,10535,21533,2013-07-04,2013-07-11,2013-07-16,5,1,5
SO61534,111,7477,18475,2013-07-04,2013-07-11,2013-07-16,55,1,55
SO61563,120,5051,16049,2013-07-05,2013-07-12,2013-07-17,5,1,5
SO61580,111,4852,15850,2013-07-05,2013-07-12,2013-07-17,55,1,55
SO61591,144,11789,22787,2013-07-05,2013-07-12,2013-07-17,540,1,540
SO61591,111,11789,22787,2013-07-05,2013-07-12,2013-07-17,55,1,55
SO55077,139,1157,12155,2013-03-26,2013-04-02,2013-04-07,2295,1,2295
SO55077,109,1157,12155,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55085,115,907,11905,2013-03-26,2013-04-02,2013-04-07,35,1,35
SO55085,120,907,11905,2013-03-26,2013-04-02,2013-04-07,5,1,5
SO55110,189,7809,18807,2013-03-27,2013-04-03,2013-04-08,50,1,50
SO55135,110,13675,24673,2013-03-27,2013-04-03,2013-04-08,35,1,35
SO55183,120,5170,16168,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO55208,120,6723,17721,2013-03-29,2013-04-05,2013-04-10,5,1,5
SO63788,115,943,11941,2013-08-07,2013-08-14,2013-08-19,35,1,35
SO63788,120,943,11941,2013-08-07,2013-08-14,2013-08-19,5,1,5
SO63806,146,12357,23355,2013-08-07,2013-08-14,2013-08-19,540,1,540
SO58575,194,8792,19790,2013-05-24,2013-05-31,2013-06-05,54,1,54
SO58607,106,10446,21444,2013-05-25,2013-06-01,2013-06-06,8,1,8
SO58697,102,11600,22598,2013-05-26,2013-06-02,2013-06-07,9,1,9
SO58697,108,11600,22598,2013-05-26,2013-06-02,2013-06-07,35,1,35
SO58702,108,12575,23573,2013-05-27,2013-06-03,2013-06-08,35,1,35
SO55197,108,1365,12363,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55203,108,4873,15871,2013-03-29,2013-04-05,2013-04-10,35,1,35
SO55339,122,8606,19604,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55365,122,14640,25638,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55366,122,2790,13788,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55370,102,568,11566,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55371,108,3133,14131,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55379,102,486,11484,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO66610,122,4612,15610,2013-09-18,2013-09-25,2013-09-30,5,1,5
SO66628,102,12400,23398,2013-09-18,2013-09-25,2013-09-30,9,1,9
SO66635,102,11643,22641,2013-09-18,2013-09-25,2013-09-30,9,1,9
SO66680,108,711,11709,2013-09-19,2013-09-26,2013-10-01,35,1,35
SO66680,186,711,11709,2013-09-19,2013-09-26,2013-10-01,24,1,24
SO66701,108,5309,16307,2013-09-20,2013-09-27,2013-10-02,35,1,35
SO61691,186,2247,13245,2013-07-07,2013-07-14,2013-07-19,24,1,24
SO61700,122,14551,25549,2013-07-07,2013-07-14,2013-07-19,5,1,5
SO61733,106,754,11752,2013-07-08,2013-07-15,2013-07-20,8,1,8
SO61764,122,16137,27135,2013-07-08,2013-07-15,2013-07-20,5,1,5
SO61845,122,2347,13345,2013-07-09,2013-07-16,2013-07-21,5,1,5
SO61845,186,2347,13345,2013-07-09,2013-07-16,2013-07-21,24,1,24
SO61862,202,1272,12270,2013-07-10,2013-07-17,2013-07-22,64,1,64
SO66813,108,4780,15778,2013-09-21,2013-09-28,2013-10-03,35,1,35
SO66823,102,12393,23391,2013-09-21,2013-09-28,2013-10-03,9,1,9
SO66856,122,16855,27853,2013-09-22,2013-09-29,2013-10-04,5,1,5
SO66856,102,16855,27853,2013-09-22,2013-09-29,2013-10-04,9,1,9
SO66874,102,18241,29239,2013-09-22,2013-09-29,2013-10-04,9,1,9
SO66892,122,5334,16332,2013-09-23,2013-09-30,2013-10-05,5,1,5
SO66907,106,13222,24220,2013-09-23,2013-09-30,2013-10-05,8,1,8
SO67000,169,16144,27142,2013-09-24,2013-10-01,2013-10-06,742,1,742
SO67000,102,16144,27142,2013-09-24,2013-10-01,2013-10-06,9,1,9
SO67007,102,12161,23159,2013-09-24,2013-10-01,2013-10-06,9,1,9
SO55386,106,1347,12345,2013-03-31,2013-04-07,2013-04-12,8,1,8
SO55415,106,5216,16214,2013-03-31,2013-04-07,2013-04-12,8,1,8
SO55434,102,350,11348,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55439,195,3019,14017,2013-03-31,2013-04-07,2013-04-12,70,1,70
SO55512,186,1347,12345,2013-04-02,2013-04-09,2013-04-14,24,1,24
SO55516,108,17798,28796,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55540,102,9996,20994,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55545,102,13804,24802,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55551,102,404,11402,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55575,195,7788,18786,2013-04-03,2013-04-10,2013-04-15,70,1,70
SO55587,122,568,11566,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55588,122,568,11566,2013-04-03,2013-04-10,2013-04-15,5,1,5
SO55593,130,8131,19129,2013-04-03,2013-04-10,2013-04-15,565,1,565
SO67027,102,3426,14424,2013-09-25,2013-10-02,2013-10-07,9,1,9
SO67135,122,16019,27017,2013-09-26,2013-10-03,2013-10-08,5,1,5
SO67136,108,12518,23516,2013-09-26,2013-10-03,2013-10-08,35,1,35
SO67136,186,12518,23516,2013-09-26,2013-10-03,2013-10-08,24,1,24
SO67141,153,4923,15921,2013-09-27,2013-10-04,2013-10-09,1701,1,1701
SO67211,108,1354,12352,2013-09-28,2013-10-05,2013-10-10,35,1,35
SO67216,108,17584,28582,2013-09-28,2013-10-05,2013-10-10,35,1,35
SO55171,112,568,11566,2013-03-28,2013-04-04,2013-04-09,2,1,2
SO55204,112,12593,23591,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55213,116,1311,12309,2013-03-29,2013-04-05,2013-04-10,21,1,21
SO55213,112,1311,12309,2013-03-29,2013-04-05,2013-04-10,2,1,2
SO55355,107,1840,12838,2013-03-30,2013-04-06,2013-04-11,22,1,22
SO55371,154,3133,14131,2013-03-30,2013-04-06,2013-04-11,1701,1,1701
SO55386,113,1347,12345,2013-03-31,2013-04-07,2013-04-12,25,1,25
SO55386,112,1347,12345,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55398,107,6745,17743,2013-03-31,2013-04-07,2013-04-12,22,1,22
SO55402,116,15794,26792,2013-03-31,2013-04-07,2013-04-12,21,1,21
SO55415,112,5216,16214,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO61614,107,225,11223,2013-07-06,2013-07-13,2013-07-18,22,1,22
SO61623,193,3701,14699,2013-07-06,2013-07-13,2013-07-18,54,1,54
SO61676,116,17148,28146,2013-07-07,2013-07-14,2013-07-19,21,1,21
SO61691,107,2247,13245,2013-07-07,2013-07-14,2013-07-19,22,1,22
SO61700,112,14551,25549,2013-07-07,2013-07-14,2013-07-19,2,1,2
SO61702,112,736,11734,2013-07-07,2013-07-14,2013-07-19,2,1,2
SO61736,157,14483,25481,2013-07-08,2013-07-15,2013-07-20,2443,1,2443
SO61739,113,10253,21251,2013-07-08,2013-07-15,2013-07-20,25,1,25
SO61818,113,9567,20565,2013-07-09,2013-07-16,2013-07-21,25,1,25
SO66751,113,1579,12577,2013-09-20,2013-09-27,2013-10-02,25,1,25
SO63825,120,1994,12992,2013-08-08,2013-08-15,2013-08-20,5,1,5
SO63825,110,1994,12992,2013-08-08,2013-08-15,2013-08-20,35,1,35
SO63825,189,1994,12992,2013-08-08,2013-08-15,2013-08-20,50,1,50
SO63854,120,9717,20715,2013-08-08,2013-08-15,2013-08-20,5,1,5
SO63854,105,9717,20715,2013-08-08,2013-08-15,2013-08-20,159,1,159
SO63855,120,10532,21530,2013-08-08,2013-08-15,2013-08-20,5,1,5
SO63855,109,10532,21530,2013-08-08,2013-08-15,2013-08-20,35,1,35
SO63858,120,772,11770,2013-08-08,2013-08-15,2013-08-20,5,1,5
SO63858,115,772,11770,2013-08-08,2013-08-15,2013-08-20,35,1,35
SO63860,110,1225,12223,2013-08-08,2013-08-15,2013-08-20,35,1,35
SO63865,146,16584,27582,2013-08-08,2013-08-15,2013-08-20,540,1,540
SO63868,110,10167,21165,2013-08-08,2013-08-15,2013-08-20,35,1,35
SO63889,110,4583,15581,2013-08-09,2013-08-16,2013-08-21,35,1,35
SO63892,111,3315,14313,2013-08-09,2013-08-16,2013-08-21,55,1,55
SO63916,111,16934,27932,2013-08-09,2013-08-16,2013-08-21,55,1,55
SO63918,115,89,11087,2013-08-09,2013-08-16,2013-08-21,35,1,35
SO66520,103,2161,13159,2013-09-17,2013-09-24,2013-09-29,5,1,5
SO66526,103,5719,16717,2013-09-17,2013-09-24,2013-09-29,5,1,5
SO66535,103,13075,24073,2013-09-17,2013-09-24,2013-09-29,5,1,5
SO45222,51,3730,14728,2011-07-24,2011-07-31,2011-08-05,699,1,699
SO45231,19,7910,18908,2011-07-26,2011-08-02,2011-08-07,3578,1,3578
SO45407,19,18287,29285,2011-08-10,2011-08-17,2011-08-22,3578,1,3578
SO45442,19,18337,29335,2011-08-15,2011-08-22,2011-08-27,3578,1,3578
SO45863,19,875,11873,2011-10-07,2011-10-14,2011-10-19,3578,1,3578
SO45902,19,4616,15614,2011-10-13,2011-10-20,2011-10-25,3578,1,3578
SO60648,103,4234,15232,2013-06-22,2013-06-29,2013-07-04,5,1,5
SO60649,155,6791,17789,2013-06-22,2013-06-29,2013-07-04,1701,1,1701
SO60649,191,6791,17789,2013-06-22,2013-06-29,2013-07-04,54,1,54
SO60680,103,2980,13978,2013-06-22,2013-06-29,2013-07-04,5,1,5
SO60686,103,8981,19979,2013-06-22,2013-06-29,2013-07-04,5,1,5
SO60698,142,2594,13592,2013-06-23,2013-06-30,2013-07-05,2320,1,2320
SO60766,142,1475,12473,2013-06-24,2013-07-01,2013-07-06,2320,1,2320
SO60828,191,16184,27182,2013-06-24,2013-07-01,2013-07-06,54,1,54
SO60862,103,5973,16971,2013-06-25,2013-07-02,2013-07-07,5,1,5
SO60866,103,11386,22384,2013-06-25,2013-07-02,2013-07-07,5,1,5
SO60929,103,2494,13492,2013-06-26,2013-07-03,2013-07-08,5,1,5
SO57772,103,14143,25141,2013-05-10,2013-05-17,2013-05-22,5,1,5
SO57833,103,1708,12706,2013-05-11,2013-05-18,2013-05-23,5,1,5
SO57855,199,9914,20912,2013-05-12,2013-05-19,2013-05-24,9,1,9
SO57870,103,7574,18572,2013-05-12,2013-05-19,2013-05-24,5,1,5
SO57910,103,6774,17772,2013-05-13,2013-05-20,2013-05-25,5,1,5
SO57936,155,5923,16921,2013-05-13,2013-05-20,2013-05-25,1701,1,1701
SO57979,103,10786,21784,2013-05-14,2013-05-21,2013-05-26,5,1,5
SO58033,155,9882,20880,2013-05-15,2013-05-22,2013-05-27,1701,1,1701
SO58069,103,12021,23019,2013-05-15,2013-05-22,2013-05-27,5,1,5
SO58073,103,508,11506,2013-05-16,2013-05-23,2013-05-28,5,1,5
SO58073,199,508,11506,2013-05-16,2013-05-23,2013-05-28,9,1,9
SO58171,103,722,11720,2013-05-17,2013-05-24,2013-05-29,5,1,5
SO58184,163,8209,19207,2013-05-17,2013-05-24,2013-05-29,742,1,742
SO58184,103,8209,19207,2013-05-17,2013-05-24,2013-05-29,5,1,5
SO54553,103,10700,21698,2013-03-17,2013-03-24,2013-03-29,5,1,5
SO54581,103,5756,16754,2013-03-17,2013-03-24,2013-03-29,5,1,5
SO54582,142,908,11906,2013-03-17,2013-03-24,2013-03-29,2320,1,2320
SO54582,103,908,11906,2013-03-17,2013-03-24,2013-03-29,5,1,5
SO54602,103,1325,12323,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54604,103,2562,13560,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54691,103,11571,22569,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO46118,19,9613,20611,2011-10-29,2011-11-05,2011-11-10,3578,1,3578
SO46185,19,4634,15632,2011-11-09,2011-11-16,2011-11-21,3578,1,3578
SO46311,19,1843,12841,2011-11-26,2011-12-03,2011-12-08,3578,1,3578
SO46417,19,1443,12441,2011-12-03,2011-12-10,2011-12-15,3578,1,3578
SO46491,19,13761,24759,2011-12-15,2011-12-22,2011-12-27,3578,1,3578
SO46551,51,3916,14914,2011-12-21,2011-12-28,2012-01-02,699,1,699
SO46581,19,1190,12188,2011-12-25,2012-01-01,2012-01-06,3578,1,3578
SO46696,57,10168,21166,2011-12-31,2012-01-07,2012-01-12,2443,1,2443
SO46704,57,2061,13059,2012-01-01,2012-01-08,2012-01-13,2443,1,2443
SO46849,57,13962,24960,2012-01-18,2012-01-25,2012-01-30,2443,1,2443
SO61002,103,421,11419,2013-06-27,2013-07-04,2013-07-09,5,1,5
SO61016,103,4365,15363,2013-06-27,2013-07-04,2013-07-09,5,1,5
SO61026,103,15897,26895,2013-06-27,2013-07-04,2013-07-09,5,1,5
SO61036,103,608,11606,2013-06-28,2013-07-05,2013-07-10,5,1,5
SO61037,142,3933,14931,2013-06-28,2013-07-05,2013-07-10,2320,1,2320
SO61037,103,3933,14931,2013-06-28,2013-07-05,2013-07-10,5,1,5
SO61094,103,2597,13595,2013-06-29,2013-07-06,2013-07-11,5,1,5
SO61152,103,3416,14414,2013-06-29,2013-07-06,2013-07-11,5,1,5
SO61170,103,15915,26913,2013-06-29,2013-07-06,2013-07-11,5,1,5
SO61304,103,1475,12473,2013-06-30,2013-07-07,2013-07-12,5,1,5
SO58195,142,2261,13259,2013-05-18,2013-05-25,2013-05-30,2320,1,2320
SO58195,103,2261,13259,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58211,103,12825,23823,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58230,103,825,11823,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58237,161,16902,27900,2013-05-18,2013-05-25,2013-05-30,742,1,742
SO58249,103,13925,24923,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58261,103,4870,15868,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58283,103,11135,22133,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58296,103,8678,19676,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58311,103,12675,23673,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58324,103,8695,19693,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58360,103,6755,17753,2013-05-21,2013-05-28,2013-06-02,5,1,5
SO58373,103,12472,23470,2013-05-21,2013-05-28,2013-06-02,5,1,5
SO58395,103,8146,19144,2013-05-21,2013-05-28,2013-06-02,5,1,5
SO58399,103,8796,19794,2013-05-21,2013-05-28,2013-06-02,5,1,5
SO46914,142,15247,26245,2012-01-27,2012-02-03,2012-02-08,2071,1,2071
SO47110,57,17852,28850,2012-02-03,2012-02-10,2012-02-15,2443,1,2443
SO47165,57,4651,15649,2012-02-10,2012-02-17,2012-02-22,2443,1,2443
SO47201,142,15279,26277,2012-02-13,2012-02-20,2012-02-25,2071,1,2071
SO47348,51,15030,26028,2012-02-28,2012-03-06,2012-03-11,783,1,783
SO47482,57,10950,21948,2012-03-03,2012-03-10,2012-03-15,2443,1,2443
SO47634,142,572,11570,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47941,142,2012,13010,2012-04-27,2012-05-04,2012-05-09,2071,1,2071
SO63443,199,12290,23288,2013-08-02,2013-08-09,2013-08-14,9,1,9
SO63449,103,1961,12959,2013-08-02,2013-08-09,2013-08-14,5,1,5
SO63471,142,1444,12442,2013-08-02,2013-08-09,2013-08-14,2320,1,2320
SO63498,185,289,11287,2013-08-03,2013-08-10,2013-08-15,24,1,24
SO63514,121,4566,15564,2013-08-03,2013-08-10,2013-08-15,4,1,4
SO63514,188,4566,15564,2013-08-03,2013-08-10,2013-08-15,50,1,50
SO63586,119,15984,26982,2013-08-04,2013-08-11,2013-08-16,29,1,29
SO63599,101,4351,15349,2013-08-04,2013-08-11,2013-08-16,10,1,10
SO63626,101,18120,29118,2013-08-05,2013-08-12,2013-08-17,10,1,10
SO63626,183,18120,29118,2013-08-05,2013-08-12,2013-08-17,9,1,9
SO63645,101,10803,21801,2013-08-05,2013-08-12,2013-08-17,10,1,10
SO47758,160,5552,16550,2012-04-02,2012-04-09,2012-04-14,2182,1,2182
SO47815,160,11035,22033,2012-04-11,2012-04-18,2012-04-23,2182,1,2182
SO47818,54,4366,15364,2012-04-11,2012-04-18,2012-04-23,783,1,783
SO48127,45,9600,20598,2012-05-06,2012-05-13,2012-05-18,783,1,783
SO48134,160,11204,22202,2012-05-07,2012-05-14,2012-05-19,2182,1,2182
SO48157,160,11853,22851,2012-05-10,2012-05-17,2012-05-22,2182,1,2182
SO54895,119,1994,12992,2013-03-23,2013-03-30,2013-04-04,29,1,29
SO54897,121,17987,28985,2013-03-23,2013-03-30,2013-04-04,4,1,4
SO54897,117,17987,28985,2013-03-23,2013-03-30,2013-04-04,25,1,25
SO54900,101,10635,21633,2013-03-23,2013-03-30,2013-04-04,10,1,10
SO54913,119,2497,13495,2013-03-23,2013-03-30,2013-04-04,29,1,29
SO54913,183,2497,13495,2013-03-23,2013-03-30,2013-04-04,9,1,9
SO54923,183,11953,22951,2013-03-23,2013-03-30,2013-04-04,9,1,9
SO54936,183,18288,29286,2013-03-24,2013-03-31,2013-04-05,9,1,9
SO54959,121,9950,20948,2013-03-24,2013-03-31,2013-04-05,4,1,4
SO54986,183,3330,14328,2013-03-25,2013-04-01,2013-04-06,9,1,9
SO54992,121,12789,23787,2013-03-25,2013-04-01,2013-04-06,4,1,4
SO55036,117,4733,15731,2013-03-26,2013-04-02,2013-04-07,25,1,25
SO55042,133,4634,15632,2013-03-26,2013-04-02,2013-04-07,769,1,769
SO55053,101,10300,21298,2013-03-26,2013-04-02,2013-04-07,10,1,10
SO55053,185,10300,21298,2013-03-26,2013-04-02,2013-04-07,24,1,24
SO55054,101,9514,20512,2013-03-26,2013-04-02,2013-04-07,10,1,10
SO55067,183,8277,19275,2013-03-26,2013-04-02,2013-04-07,9,1,9
